domain_i,domain_j,Q1_weighted_H_ij,v8_full_Loss_H_ij,v8_transfer_direction_curvature,forward_epsilon_max,reverse_epsilon_max,interaction_label,ambient_cross_partial_warning
arxiv,pile_cc,-0.4572300077594579,-0.7127951296637924,2.3760589314084357,0.11948759779188581,0.1130225258326927,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
arxiv,ubuntu_irc,0.0,0.0583575599099392,1.1804689077079813,0.01959999828400589,0.11293690451788457,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
arxiv,europarl,0.0,0.018924586286784867,1.1337166497278883,0.01273706475403153,0.08478632247963425,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
arxiv,hackernews,0.0,0.059672134929933895,1.1842354938499362,0.011650822378108681,0.08340059466995121,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
arxiv,pubmed_abstracts,0.0,-0.0248981650239957,1.23215281497223,0.06618116611257162,0.1130225258326927,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
arxiv,uspto_backgrounds,0.0,-0.03367400690141107,1.2708926955979474,0.07556475309333681,0.1130225258326927,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,nih_exporter,0.0,-0.021411842002483236,0.08908845093523449,0.005889680217095942,0.04140612706171455,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,pubmed_central,-0.45934044385416894,-1.186101646297239,2.3891586616688514,0.1137541910505836,0.09682483215202778,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,wikipedia_en,0.0,0.038573408890951746,-0.6372216912370369,0.07507775607983626,0.09682483215202778,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,dm_mathematics,0.0,-0.035325946071390675,0.1718240515467404,0.02546285409705039,0.09682483215202697,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,github,-0.37140370088950647,-0.9432679492382109,1.1297989575726963,0.11070066007050919,0.09682483215202782,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,philpapers,0.0,-0.07621123621886101,0.5707630416150985,0.005487697351193028,0.040163037971553246,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,stackexchange,0.0,0.02600785395744104,-0.32155786157316346,0.09943242344413022,0.09682483215202778,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,enron_emails,0.0,-0.0782020267147641,0.5961248997578894,0.0022110330434062255,0.019469342736369688,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,gutenberg_pg_19,0.0,-0.013599746133521688,1.317729534601262,0.04691494424753537,0.09682483215202778,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,pile_cc,-0.3095865600559828,-0.7923701810289797,1.3927838869365057,0.11948759779188563,0.09682483215202779,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,ubuntu_irc,0.0,-0.0449264889608186,0.24461185824719223,0.01959999828400589,0.09682483215202776,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,europarl,0.0,-0.01456906728474256,0.05827880966863852,0.01273706475403153,0.08760470916195823,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,hackernews,0.0,-0.045938512770846,0.2530316420491914,0.011650822378108681,0.0802378798586516,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,pubmed_abstracts,0.0,0.019167818836521813,0.0015957000488903833,0.06618116611257158,0.09682483215202778,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
freelaw,uspto_backgrounds,0.0,0.0259238888955861,0.009271756801648268,0.07556475309333563,0.09682483215202778,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,pubmed_central,0.0,-0.009065641217576024,0.05259552775429931,0.04244505368496612,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,wikipedia_en,0.0,-0.0574440726391322,-0.4276778519320953,0.040722383809235124,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,dm_mathematics,0.0,0.05260790452583106,0.013465226597070598,0.02546285409705039,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,github,0.0,-0.030807308736788712,-0.6776134471853742,0.041752542283135206,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,philpapers,0.0,0.11349486382317758,0.20885971777579504,0.005487697351193028,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,stackexchange,0.0,-0.03873126837565127,-0.17457074066220513,0.041833449749168444,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,enron_emails,0.0,0.11645957752476531,0.22431056752360426,0.0022110330434062255,0.005889680217095937,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,gutenberg_pg_19,0.0,0.02025293660138581,1.2675330453762208,0.037432681092901876,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,pile_cc,0.0,-0.016593166512305996,-0.14126126585206805,0.041479254445256006,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,ubuntu_irc,0.0,0.06690517041369942,0.03845741574292988,0.01959999828400712,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,europarl,0.0,0.021696463534117964,0.003256624275691157,0.01273706475403158,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,hackernews,0.0,0.06841229075714882,0.041838911237975424,0.011650822378108971,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,pubmed_abstracts,0.0,-0.028544990169047983,0.11453019430480367,0.04002712760028781,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
nih_exporter,uspto_backgrounds,0.0,-0.038606226403706825,0.15584086364500782,0.04162867250252615,0.005889680217095942,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,wikipedia_en,0.0,0.016331742290255552,-0.6045388796467652,0.07507775607983626,0.11375419105058358,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,dm_mathematics,0.0,-0.014956786656539212,0.11928521110591671,0.02546285409705039,0.11338744545108081,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,github,-0.5410126798441643,-1.3954055933112963,2.0222737241077464,0.11070066007050956,0.11375419105058507,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,philpapers,0.0,-0.03226736514439074,0.4710747778550372,0.005487697351193028,0.039735033285675174,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,stackexchange,0.0,0.011011564198443595,-0.30336580366628935,0.09943242344413017,0.11375419105058354,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,enron_emails,0.0,-0.033110253503697916,0.49414083172463624,0.0022110330434062255,0.019035414724968905,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,gutenberg_pg_19,0.0,-0.005758048237154272,1.2902456171974068,0.04691494424753537,0.11375419105058353,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,pile_cc,-0.43059212790625134,-1.1128571860300502,2.021957375327526,0.1194875977918861,0.11375419105058357,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,ubuntu_irc,0.0,-0.01902159702266326,0.1810015527597608,0.01959999828400589,0.11250779745117691,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,europarl,0.0,-0.006168452805829729,0.02967705909969209,0.01273706475403153,0.08333431145803119,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,hackernews,0.0,-0.019450081632454833,0.18825425816128827,0.011650822378108681,0.08519328688642133,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,pubmed_abstracts,0.0,0.008115535715014591,0.011899744680784065,0.06618116611257159,0.11375419105058372,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_central,uspto_backgrounds,0.0,0.010976013911574293,0.027366985158551117,0.0755647530933359,0.11375419105058358,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,dm_mathematics,0.0,-0.09477307986560375,-0.2981124450054612,0.02546285409705039,0.07507775607983629,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,github,0.0,-0.68369665292153,0.02182560079870699,0.11070066007050919,0.07507775607983627,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,philpapers,0.0,-0.20446086743805558,0.23843153991285992,0.005487697351193028,0.04070089243172827,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,stackexchange,0.0,-0.43293641707247243,0.007499916346035751,0.09943242344413022,0.07507775607983626,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,enron_emails,0.0,-0.20980179578241231,0.27049367375255806,0.0022110330434062255,0.019101900048577362,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,gutenberg_pg_19,0.0,0.3164398827011624,0.0688195127912663,0.04691494424753537,0.07507775607983626,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,pile_cc,0.0,-0.41344055472848185,0.0460938701948822,0.11948759779188461,0.07507775607983626,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,ubuntu_irc,0.0,-0.12052958801896312,-0.19301270777714644,0.01959999828400589,0.07507775607983633,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,europarl,0.0,-0.03908615425483226,-0.4815177805318098,0.01273706475403153,0.07321563239574087,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,hackernews,0.0,-0.12324466359485253,-0.18118682044342327,0.011650822378108681,0.07452208877547971,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,pubmed_abstracts,0.0,0.05142376715890151,-0.6517469607364967,0.0661811661125716,0.07507775607983626,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
wikipedia_en,uspto_backgrounds,0.0,0.06954907273433711,-0.6668093750164814,0.07556475309333588,0.07507775607983626,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
dm_mathematics,github,0.0,-0.05082688948079598,-0.5826668932236686,0.11070066007050916,0.02546285409705039,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
dm_mathematics,philpapers,0.0,0.1872474791441306,0.11626187960758005,0.005487697351193028,0.025462854097050378,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
dm_mathematics,stackexchange,0.0,-0.06390009312398891,-0.06932569869183886,0.09943242344413028,0.02546285409705039,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
dm_mathematics,enron_emails,0.0,0.19213875922770562,0.12785959659141466,0.0022110330434062255,0.017981493788261742,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
dm_mathematics,gutenberg_pg_19,0.0,0.03341394664153017,1.2961184177696232,0.046914944247535395,0.025462854097050396,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
dm_mathematics,pile_cc,0.0,-0.02737594015962505,-0.06478832608373891,0.11948759779188585,0.02546285409705039,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
dm_mathematics,ubuntu_irc,0.0,0.11038230347755429,0.006410542088911175,0.0195999982840059,0.025462854097050406,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
dm_mathematics,europarl,0.0,0.03579552383476661,0.029965896148084883,0.01273706475403153,0.02546285409705039,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
dm_mathematics,hackernews,0.0,0.11286879912653279,0.007833286972898507,0.011650822378108681,0.02546285409705039,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
dm_mathematics,pubmed_abstracts,0.0,-0.047094443495483446,0.2065364934313656,0.0661811661125716,0.02546285409705039,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
dm_mathematics,uspto_backgrounds,0.0,-0.06369379485422504,0.2609233930197352,0.0755647530933359,0.02546285409705039,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
github,philpapers,0.0,-0.10965255035669011,-0.14784716169846296,0.005487697351193028,0.03958725003442034,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
github,stackexchange,0.0,-0.5253312782752386,-0.0043724286970237,0.09943242344412999,0.11070066007050916,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
github,enron_emails,0.0,-0.11251689511649349,-0.12073819502787153,0.0022110330434062255,0.019266351485172563,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
github,gutenberg_pg_19,0.0,0.2792611140451953,-0.05348501734539146,0.04691494424753537,0.11070066007050916,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
github,pile_cc,-0.2251891573922738,-1.0713940968085764,1.1653388869064796,0.11948759779188553,0.11070066007050916,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
github,ubuntu_irc,0.0,-0.06464012837920959,-0.5014536945052455,0.01959999828400589,0.10882675363553201,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
github,europarl,0.0,-0.020961940303690762,-0.7144282758826848,0.01273706475403153,0.08652614601970414,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
github,hackernews,0.0,-0.06609622589575578,-0.4921457632902087,0.011650822378108681,0.08198556158134594,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
github,pubmed_abstracts,0.0,0.0275786133971602,-0.8007187206616061,0.06618116611257169,0.11070066007051207,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
github,uspto_backgrounds,0.0,0.037299231367946155,-0.7989717597322915,0.0755647530933359,0.11070066007050816,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
philpapers,stackexchange,0.0,-0.13785632468661646,0.3957551742068337,0.04076850525100477,0.005487697351193028,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
philpapers,enron_emails,0.0,0.41451493858675537,0.0002756476467326019,0.0022110330434062255,0.00548769735119304,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
philpapers,gutenberg_pg_19,0.0,0.07208634059950669,1.5359420396270878,0.03852088291908767,0.005487697351193028,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
philpapers,pile_cc,0.0,-0.05906010947314046,0.31574842231670935,0.04045407195565862,0.005487697351193028,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
philpapers,ubuntu_irc,0.0,0.23813578234279195,0.06807199413185333,0.019599998284005993,0.005487697351193028,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
philpapers,europarl,0.0,0.07722429052674695,0.26427677253754167,0.01273706475403153,0.005487697351193028,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
philpapers,hackernews,0.0,0.24350008049572772,0.06373913400792613,0.011650822378108681,0.005487697351193028,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
philpapers,pubmed_abstracts,0.0,-0.101600272801662,0.6327165618171402,0.03866904560257509,0.005487697351193028,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
philpapers,uspto_backgrounds,0.0,-0.13741126240472473,0.7255267378941521,0.03919197607985457,0.005487697351193028,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
stackexchange,enron_emails,0.0,-0.14145740865536496,0.4243376192953154,0.0022110330434062255,0.019212178174341007,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
stackexchange,gutenberg_pg_19,0.0,0.4830699438459539,0.02609211029853531,0.04691494424753537,0.09943242344413022,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
stackexchange,pile_cc,0.0,-0.2526122873629544,0.014970055260679294,0.11948759779188563,0.09943242344413025,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
stackexchange,ubuntu_irc,0.0,-0.08126624047176308,0.01899331692530548,0.01959999828400589,0.09943242344413017,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
stackexchange,europarl,0.0,-0.026353568970051387,-0.2164502313045195,0.01273706475403153,0.08391696490082085,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
stackexchange,hackernews,0.0,-0.08309686138631002,0.0290502949363437,0.011650822378108681,0.08496397342729592,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
stackexchange,pubmed_abstracts,0.0,0.034672119075373854,-0.3277109447725894,0.0661811661125716,0.09943242344413021,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
stackexchange,uspto_backgrounds,0.0,0.04689298090463516,-0.33096447156022557,0.0755647530933359,0.09943242344413025,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
enron_emails,gutenberg_pg_19,0.0,0.07396938054046508,1.5535562368961555,0.018867828038115392,0.0022110330434062255,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
enron_emails,pile_cc,0.0,-0.060602878104900615,0.3402142367312143,0.019089493936781204,0.0022110330434062255,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
enron_emails,ubuntu_irc,0.0,0.2443563670720703,0.07701110182428128,0.018209289235146586,0.0022110330434062255,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
enron_emails,europarl,0.0,0.07924154403503551,0.2816225426719492,0.01273706475403152,0.0022110330434062255,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
enron_emails,hackernews,0.0,0.24986079146242057,0.0723979892255251,0.011650822378108681,0.0022110330434062255,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
enron_emails,pubmed_abstracts,0.0,-0.10425427590553307,0.659404845175867,0.018886140272788156,0.0022110330434062255,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
enron_emails,uspto_backgrounds,0.0,-0.14100072045313872,0.7540859311419648,0.019388789624710294,0.0022110330434062255,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
gutenberg_pg_19,pile_cc,0.0,0.549567766618901,-0.02931785671053122,0.11948759779188563,0.04691494424753537,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
gutenberg_pg_19,ubuntu_irc,0.0,0.042494864876211666,1.3315433022218561,0.019599998284005885,0.04691494424753536,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
gutenberg_pg_19,europarl,0.0,0.013780523694551588,1.2633537793587746,0.01273706475403152,0.046914944247535235,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
gutenberg_pg_19,hackernews,0.0,0.04345211339603545,1.336024541364153,0.011650822378108685,0.04691494424753537,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
gutenberg_pg_19,pubmed_abstracts,0.0,-0.01813037008389577,1.33796622953845,0.0661811661125716,0.04691494424753537,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
gutenberg_pg_19,uspto_backgrounds,0.0,-0.024520771178994503,1.371935228599534,0.0755647530933359,0.04691494424753537,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pile_cc,ubuntu_irc,0.0,-0.03481590757365406,0.003678329665915109,0.01959999828400589,0.11789418021980488,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pile_cc,europarl,0.0,-0.011290339213071278,-0.16899101228165211,0.01273706475403153,0.08348167675217841,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pile_cc,hackernews,0.0,-0.03560017823996364,0.011642607180478604,0.011650822378108681,0.091466505976943,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pile_cc,pubmed_abstracts,0.0,0.014854154518571333,-0.2104893371221567,0.06618116611257159,0.11948759779188563,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pile_cc,uspto_backgrounds,0.0,0.02008978980141423,-0.19977241081695607,0.0755647530933359,0.11948759779188563,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
ubuntu_irc,europarl,0.0,0.04552368401286111,0.06409629671349187,0.012737064754031541,0.01959999828400589,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
ubuntu_irc,hackernews,0.0,0.14354318629517757,7.123355720495272e-05,0.011650822378108681,0.01959999828400589,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
ubuntu_irc,pubmed_abstracts,0.0,-0.059893314436360985,0.2857209562347167,0.06618116611257055,0.01959999828400589,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
ubuntu_irc,uspto_backgrounds,0.0,-0.08100387645975747,0.3491302771523961,0.07556475309333639,0.01959999828400589,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
europarl,hackernews,0.0,0.04654916036783198,0.06844108018549447,0.011650822378108681,0.01273706475403153,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
europarl,pubmed_abstracts,0.0,-0.0194226112058432,0.07916134454727947,0.0661811661125719,0.01273706475403153,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
europarl,uspto_backgrounds,0.0,-0.02626848778448761,0.11404129457545475,0.07370718394515305,0.01273706475403153,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
hackernews,pubmed_abstracts,0.0,-0.061242484195073214,0.2948150319340855,0.06596903545057678,0.011650822378108681,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
hackernews,uspto_backgrounds,0.0,-0.0828285873058084,0.35917543502644234,0.07455584568329321,0.011650822378108681,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
pubmed_abstracts,uspto_backgrounds,0.0,0.034560181864884694,0.0031746178994907642,0.0755647530933359,0.0661811661125716,model_based_not_causal_complementarity,individual ambient coordinates leave simplex; use transfer curvature for feasible direction
